nordemp	nordest	dpto	ciiu4	periodo	c4r1c1n	c4r1c2n	c4r2c1e	c4r2c2e	c4r1c1	c4r1c2	c4r1c3	c4r1c4	c4r4c1t	c4r4c2t	c4r1c3n	c4r1c4n	c4r2c3e	c4r2c4e	c4r2c1	c4r2c2	c4r2c3	c4r2c4	c4r4c3t	c4r4c4t	c4r1c5n	c4r1c6n	c4r2c5e	c4r2c6e	c4r3c1	c4r3c2	c4r3c3	c4r3c4	c4r4c5t	c4r4c6t	c4r1c7n	c4r1c8n	c4r2c7e	c4r2c8e	c4r4c1	c4r4c2	c4r4c3	c4r4c4	c4r4c7t	c4r4c8t	c4r6mn	c4r6hn	c4r6me	c4r6he	c4r6om	c4r6oh	c4r6dm	c4r6dh	c4r6tm	c4r6th	c4r1c9n	c4r1c10n	c4r2c9e	c4r2c10e	c4r5c1	c4r5c2	c4r5c3	c4r5c4	c4r4c9t	c4r4c10t	c3r2pt	c3r2c1	c3r2c2	c3r2c3	c3r3pt	c3r3c1	c3r3c2	c3r3c3	c3r4pt	c3r4c1	c3r4c2	c3r4c3	c3r5pt	c3r5c1	c3r5c2	c3r5c3	c3r6pt	c3r6c1	c3r6c2	c3r6c3	c3r7pt	c3r7c1	c3r7c2	c3r7c3	c3r8pt	c3r8c1	c3r8c2	c3r8c3	r1csap	r2csap	r3csap	r4csap	c3r9pt	c3r9c1	c3r9c2	c3r9c3	c3r10pt	c3r10c1	c3r10c2	c3r10c3	c3r44c2	c3r44c3	c3r40c2	c3r40c3	c3r14c1	c3r14c3	c3r41c1	c3r41c2	c3r41c3	c3r13c1	c3r13c2	c3r13c3	c3r45c2	c3r45c3	c3r15c1	c3r15c2	c3r15c3	c3r16c1	c3r16c2	c3r16c3	c3r17c1	c3r17c2	c3r17c3	c3r18c1	c3r18c2	c3r18c3	c3r21c1	c3r21c2	c3r21c3	c3r36c1	c3r36c2	c3r36c3	c3r22c1	c3r22c2	c3r22c3	c3r25c2	c3r25c3	C3R20C1	C3R20C2	C3R20C3	c3r23c1	c3r23c2	c3r23c3	c3r42c1	c3r42c2	c3r42c3	c3r24c1	c3r24c2	c3r24c3	c3r37c1	c3r37c2	c3r37c3	c3r38c2	c3r38c3	c3r26c2	c3r26c3	c3r31c2	c3r31c3	c3r27c1	c3r27c2	c3r27c3	c3r46c2	c3r46c3	c3r35c1	c3r35c2	c3r35c3	c5r1c1	c3r19c3	c5r1c2	c5r1c3	c5r1c5	c5r1c4	c5r1c7	c6r1c1	c6r1c3	c6r2c1	c6r2c3	c6r3c1	c6r3c3	c6r4c1	c6r4c3	c6r5c1	c6r5c3	c7r1c1	c7r5c1	c7r6c1	c7c4r1	c7c5r1	c7r8c1	c7r10c1	c7c2r2	c7c3r2	c7c4r2	c7c5r2	c7c6r2	c7c7r2	c7c1r3	c7c2r3	c7c3r3	c7c4r3	c7c5r3	c7c6r3	c7c7r3	c7c2r4	c7c3r4	c7c4r4	c7c5r4	c7c6r4	c7c7r4	c7c2r5	c7c7r5	c7c1r19	c7c2r19	c7c3r19	c7c4r19	c7c5r19	c7c6r19	c7c7r19	c7c3r6	c7c4r6	c7c5r6	c7c7r6	c7c2r7	c7c3r7	c7c4r7	c7c5r7	c7c6r7	c7c7r7	c7r1c2	c7r5c2	c7r6c2	c7c4r8	c7c5r8	c7r8c2	c7r10c2	c7r1c4	c7r5c4	c7r6c4	c7c4r10	c7c5r10	c7r8c4	c7r10c4	c7c2r11	c7c3r11	c7c4r11	c7c5r11	c7c6r11	c7c7r11	c7c1r12	c7c2r12	c7c3r12	c7c4r12	c7c5r12	c7c6r12	c7c7r12	c7c2r13	c7c3r13	c7c4r13	c7c5r13	c7c6r13	c7c7r13	c7r1c6	c7r5c6	c7r6c6	c7c4r14	c7c5r14	c7r8c6	c7r10c6	c7r5c7	c7r6c7	c7c4r15	c7c5r15	c7r8c7	c7r10c7	c7r16c1	c7r16c2	c7r16c3	c7r16c4	c7r16c5	c7r16c6	c7r16c7	c7r17c2	c7r17c3	c7r17c4	c7r17c5	c7r17c6	c7r17c7	c7r18c2	c7r18c3	c7r18c4	c7r18c5	c7r18c6	c7r18c7	c2r5CERT	PETROC	PETROV	PETROAUTO	PETROCO	DIESC	DIESV	DIESAUTO	DIESCO	FUELC	FUELV	FUELAUTO	FUELCO	GASOLC	GASOLV	GASOLAUTO	GASOLCO	KEROSC	KEROSV	KEROSAUTO	KEROSCO	GASNC	GASNV	GASNAUTO	GASNCO	GASPC	GASPV	GASPAUTO	GASPCO	CARBONMC	CARBONMV	CARBONMAUTO	CARBONMCO	CARBONCC	CARBONCV	CARBONCAUTO	CARBONCCO	CARBONVC	CARBONVV	CARBONVAUTO	CARBONVCO	LENAC	LENAV	LENAAUTO	LENACO	BAGAC	BAGAV	BAGAAUTO	BAGACO	CASCAC	CASCAV	CASCAAUTO	CASCACO	CASCAFC	CASCAFV	CASCAFAUTO	CASCAFCO	RESPALC	RESPALV	RESPALAUTO	RESPALCO	TOTALV	PRODBR2	PRODBIND	CONSMATE	CONSIN	CONSIN2	PRESSPER	SALARPER	PRESPYTE	SALPEYTE	EELEC	REMUTEMP	INVEBRTA	ACTIVFI	DEPRECIA	PERTOTAL	PERTEM3	PERSOCU	PERSOESC	PPERYTEM	PERAPREN	SALAPREN	VALAGRI	VALORCOM	VALORCX	PORCVT	VALORVEN
217373	217360	66	1410	2023	0	0	0	0	0	0	1	1	1	1	2	0	0	0	1	1	2	2	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	3	3	6	4	28481	29353	57453	115287	8132	7897	15626	31655	0	0	0	0	4002	4030	7944	15976	1233	1236	2396	4865	0	0	0	0	0	0	0	0	0	0	0	0	3863	3921	11412	19196	45711	46437	94831	186979	0	0	0	0	296215	296215	7748	0	7748	0	0	0	43418	43418	0	2719	2719	0	4680	4680	0	0	0	0	4829	4829	0	1127	1127	0	4653	4653	0	0	0	6064	6064	0	0	0	427	803	1230	2620	0	2620	0	0	0	0	4137	4137	3191	3191	0	0	0	0	6773	85498	92271	8251	8251	313783	169370	483153	3520	3069	0	0	0	3520	0	0	0	0	0	980	0	0	0	980	0	30000	248472	7290	11665	4555	0	301982	0	0	3698	1345	0	5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3698	1345	0	5043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	248472	7290	15363	5900	0	307025	6617	349	4231	1422	0	12619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1343711	1343711	707004	302331	1009335	31655	115287	52496	115287	3520	0	5043	307025	12619	10	0	8	10	8	0	0	334376	707011	0	0	1343710
217379	217366	66	1811	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	1	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	3	1	1	3	7	0	0	0	0	0	0	0	0	90775	86009	24790	201574	9594	12951	5500	28045	3631	36720	1486	41837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	127381	156747	36314	320442	0	0	0	0	0	0	0	0	0	0	0	0	5809	5809	0	0	0	40376	18704	59080	0	0	0	0	5933	5933	859	368	1227	4027	1726	5753	0	7747	7747	4891	4891	0	0	0	52157	1088	53245	0	0	0	0	0	0	0	2937	2937	0	0	0	0	11395	11395	0	0	0	9459	9459	97419	70057	167476	25801	22917	0	0	0	25801	0	22854	15299	37110	51472	1047	5593	0	0	61011	72364	0	0	390390	2344	2526	0	395260	0	9758	0	0	0	9758	0	0	5000	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14758	0	0	0	14758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405148	2344	2526	0	410018	0	39653	299	253	0	40205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1499839	1485477	349703	120336	470039	0	0	130354	141102	25801	201574	14758	410018	40205	10	10	0	0	10	0	0	1029800	349703	0	0	1485477
217381	217368	63	3110	2023	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	11	1	2	1	15	3	7	0	0	24	119	14	21	41	147	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	3	4	3	11	0	0	24	130	18	25	45	166	62820	219647	81247	363714	20624	68195	23826	112645	212044	2081909	672037	2965990	33146	383250	129360	545756	10215	111181	33106	154502	0	0	0	0	0	0	0	0	35023	0	70907	105930	67350	194378	43706	305434	485799	3646697	1291486	5423982	621996	621996	2618234	2618234	0	0	0	0	0	0	10702	10702	390889	390889	375	67036	67411	241207	147026	388234	3220	23	3243	4263	23181	27444	53728	4959	58687	14991	78818	93809	1484	92651	94135	105278	105278	0	0	0	255461	81186	336646	27548	0	27548	0	0	0	0	189482	189482	5522	5522	30328	30328	770606	770606	210209	600282	810492	79420	79420	812486	5917618	6730104	769181	401578	0	0	0	769181	0	6032018	4193722	434225	359837	874763	1395792	312809	836901	7653815	6786252	1010754	2481760	3856998	109431	117907	132047	7708897	0	601438	16359	16338	0	634135	260000	0	0	0	0	0	260000	0	0	0	0	0	0	450506	450506	0	0	0	0	0	75767	75767	0	0	0	0	0	0	0	0	0	0	260000	450506	601438	16359	16338	75767	1420408	0	0	0	0	0	0	0	0	0	4016	0	0	4016	0	0	0	0	0	0	0	0	0	0	0	0	0	1267422	2932266	4458437	121774	134245	207813	9121957	578213	1338895	76465	17415	30046	2041033	3332	0	0	0	0	0	3332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12133	32650	0	0	113074	158450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191880	19648574	19722962	7966295	1194251	9160546	112645	363714	1702700	2439908	769181	2965990	1420408	9121957	2041033	211	188	16	16	204	8	105930	10488028	13702282	10856945	282940	19296591
217383	217370	63	1511	2023	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	28	0	1	0	29	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	32	0	2	0	34	0	403483	18373	421856	0	86560	4216	90776	0	49944	0	49944	0	74425	3291	77715	0	18154	742	18896	0	0	0	0	0	0	0	0	0	0	8502	8502	0	9398	539	9937	0	652907	35663	688570	0	0	0	0	0	0	0	0	0	0	0	0	73368	73368	13878	15762	29640	16180	2067	18247	0	0	0	0	0	0	1440	933	2372	24	1410	1434	264	0	264	17850	17850	0	0	0	31208	4227	35435	64150	0	64150	98072	0	98072	0	19745	19745	1572	1572	36	36	0	0	5960	6623	12584	5433	5433	231177	149026	380203	235562	116864	0	0	0	235562	0	103680	103070	30761	31935	25103	0	0	0	159545	135005	167114	70972	1074597	6456	389	0	1319527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167114	70972	1074597	6456	389	0	1319527	1419	48890	630	372	0	51312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	2829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2829	3456529	3455355	1563886	246573	1810459	90776	421856	202371	456817	235562	49944	0	1319527	51312	34	3	29	30	32	1	8502	1646070	1605220	0	0	3377258
217386	217373	63	1511	2023	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	2	1	0	0	0	0	0	7	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	8	2	0	2	9	34149	0	98909	133058	6143	0	17793	23936	0	100925	0	100925	4924	14553	14262	33739	1366	4037	3956	9359	0	0	0	0	0	0	0	0	0	6760	0	6760	1156	12474	1556	15186	47738	156905	136476	341119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59832	59832	41000	53000	94000	0	0	0	0	0	0	5800	2031	7831	0	2618	2618	0	0	0	4946	4946	0	0	0	21938	1551	23489	19272	0	19272	0	0	0	0	10821	10821	0	0	0	0	16011	16011	0	8171	8171	10577	10577	88010	169558	257568	110440	88352	0	0	0	110440	0	644472	580024	754004	678600	0	0	0	0	1398476	1258624	42124	444977	705641	31331	0	0	1224073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42124	444977	705641	31331	0	0	1224073	1913	30860	741	0	0	33514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667604	743008	233586	176362	409948	23936	133058	97312	203706	110440	100925	0	1224073	33514	11	7	3	3	10	1	6760	257656	243085	0	0	743008
217387	217374	63	1089	2023	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	16	10	2	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	1	1	0	0	1	1	0	0	0	0	1	17	10	5	11	22	0	388342	209104	597446	0	91803	49433	141236	0	0	0	0	0	95377	51356	146733	0	18640	10037	28677	0	0	0	0	0	0	43698	43698	0	27842	0	27842	0	26978	15845	42823	0	648982	379473	1028455	0	0	0	0	0	0	0	0	0	0	0	0	1933	1933	0	17580	17580	0	15360	15360	0	0	0	0	8579	8579	4216	1932	6148	2834	9622	12456	0	5844	5844	7823	7823	0	0	0	7124	1023	8147	5096	0	5096	0	0	0	0	10218	10218	23472	23472	0	0	0	0	0	39783	39783	3944	3944	19270	147113	166383	72104	39080	0	0	0	72104	0	31456	31137	0	0	0	0	0	0	31456	31137	0	0	141481	27253	42028	0	210762	0	814	0	1300	0	2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	814	0	1300	0	2114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142295	27253	43328	0	212876	0	4268	820	1299	0	6387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34128	33855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33855	2441847	2441847	997539	92205	1089744	141236	597446	316646	597446	72104	0	2114	212876	6387	33	0	28	29	28	2	27842	1352103	997212	0	0	2441847
217391	217378	63	1410	2023	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	2	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	3	1	9	3	0	0	0	0	0	0	0	0	0	111360	41808	153168	0	15891	5962	21853	0	5011	1881	6892	0	0	0	0	0	0	0	0	0	0	0	0	0	11498	5375	16873	0	166121	63413	229534	232944	232944	0	0	0	0	0	0	0	0	0	0	1450	1450	0	4600	4600	0	0	0	0	0	0	978	1800	2778	3456	1505	4961	650	2100	2750	0	500	500	3120	3120	0	0	0	220	1300	1520	4531	0	4531	0	0	0	0	2400	2400	2800	2800	0	0	0	0	0	0	0	3220	3220	9835	257739	267574	16884	10671	0	0	0	16884	0	0	0	0	0	0	0	0	0	0	0	146389	265542	50166	15025	16596	98000	591718	0	0	0	0	343500	343500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343500	343500	30000	25000	0	0	0	0	55000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	176389	290542	50166	15025	16596	441500	990218	13277	5016	3005	3319	19600	44217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485594	485594	283666	20506	304172	0	0	74695	107218	16884	153168	343500	990218	44217	12	10	0	2	10	0	0	181422	283666	0	0	485594
217401	217390	73	2029	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16	4	3	5	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	2	0	0	1	16	4	3	5	21	0	254900	202892	457792	0	62020	49554	111574	0	0	0	0	0	31467	26224	57691	0	21904	8109	30013	0	0	0	0	0	0	0	0	24282	0	0	24282	0	64552	45807	110359	24282	434843	332586	791711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	31600	32800	30000	12000	42000	0	0	0	0	0	0	716	359	1075	10484	3836	14320	0	36435	36435	21531	21531	0	0	0	204217	0	204217	263031	0	263031	0	0	0	0	43428	43428	0	0	0	0	0	0	689828	35443	725271	5059	5059	1199476	189691	1389167	242172	142155	0	0	0	242172	0	193964	0	0	0	0	0	0	0	193964	0	0	0	392888	1871	6000	0	400759	0	13100	0	0	0	13100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13100	0	0	0	13100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	405988	1871	6000	0	413859	0	32056	256	542	0	32854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4992778	4992778	3049781	651803	3701584	111574	457792	199278	457792	242172	0	13100	413859	32854	26	0	24	24	24	2	24282	1291194	2899781	0	119815	4992778
217403	217392	66	1410	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	3	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	2	3	7	3	0	70800	77160	147960	0	14882	16204	31086	0	0	0	0	0	8871	9668	18539	0	2846	3094	5940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97399	106126	203525	0	0	0	0	39106	39106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2592	2592	0	2304	2304	0	0	0	0	0	0	0	0	3433	0	3433	0	0	0	0	0	0	0	1046	1046	0	0	0	0	0	0	0	4793	4793	0	0	42539	10735	53274	25214	14044	0	0	0	25214	0	0	0	0	0	17000	17000	0	0	17000	17000	31797	289052	11289	23751	13306	6711	375906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31797	289052	11289	23751	13306	6711	375906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430040	430040	127513	56583	184096	31086	147960	55565	147960	25214	0	0	375906	0	10	0	10	10	10	0	0	245944	127513	0	0	430040
217404	217393	17	2392	2023	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	43	7	9	7	54	0	0	0	0	2	20	1	0	3	20	0	0	0	0	0	18	1	3	1	21	0	0	0	0	0	0	1	0	1	0	0	2	0	0	2	81	10	12	12	95	62045	764654	437739	1264438	14583	213805	98202	326590	0	383088	19488	402576	10144	255712	107751	373608	2606	47116	25968	75689	78	1693	5488	7258	0	335752	111451	447203	0	0	26126	26126	4213	82803	20881	107898	93669	2186022	857439	3137130	0	0	0	0	0	0	0	0	0	0	0	0	15764	15764	26539	81400	107939	0	40702	40702	337	6662	6999	19392	334	19726	6601	1076	7677	1804	9917	11721	0	13502	13502	34341	34341	0	0	0	251249	13178	264427	72887	0	72887	0	0	0	0	35412	35412	16425	16425	284	284	48101	48101	66288	8125	74413	62587	62587	445098	387810	832908	1224047	700262	0	0	0	1224047	0	283406	160887	106880	148209	762538	1087552	101995	160416	1254819	1557063	2672054	3957794	3706113	56526	9205	5023	10406715	0	31746	2666	0	0	34412	0	0	0	0	0	0	0	19665	0	0	0	0	19665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19665	31746	2666	0	0	54077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5023	5023	0	0	0	0	1690	1690	2672054	3977459	3737859	59192	9205	0	10455769	63680	270065	9213	0	0	342958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9495	87039	0	0	0	0	0	0	3594	49718	0	0	0	0	0	0	0	0	0	0	1946	3921	0	0	7236	1043389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1184067	8566131	8524802	689152	2598890	3288042	326590	1264438	903918	1546241	1224047	402576	49054	10455769	342958	107	23	61	61	84	1	26126	5278089	615219	0	0	7923512
217405	217394	17	1089	2023	0	0	0	0	0	0	0	0	0	0	1	1	0	0	22	22	11	4	34	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	3	1	0	0	22	22	11	4	36	27	39796	712040	386644	1138480	9530	137782	95370	242682	0	0	0	0	5273	96837	51713	153823	1592	28482	15601	45675	0	0	0	0	0	0	0	0	28156	0	0	28156	7293	55453	33259	96005	91640	1030594	582587	1704821	0	0	0	0	424501	424501	0	0	0	0	0	0	234731	234731	48588	57079	105667	96884	24194	121078	0	0	0	0	27048	27048	4226	470	4696	625	10077	10702	0	18265	18265	30023	30023	0	0	0	47232	7020	54252	12238	0	12238	0	0	0	0	10136	10136	12289	12289	61869	61869	3000	3000	59392	58487	117879	393498	393498	693686	948186	1641872	381360	215218	0	0	0	381360	0	53403	279420	0	70877	80021	324256	0	0	133424	674553	134878	0	478112	18362	7657	160937	799946	0	68731	7829	0	87300	163860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68731	7829	0	87300	163860	36740	0	0	0	0	0	36740	0	0	0	0	79750	79750	0	0	0	0	0	0	0	0	0	0	0	0	0	171618	0	546843	26191	7657	168487	920796	0	47697	2452	409	8977	59535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37860	99550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99550	6689423	6618546	2478451	949062	3427513	242682	1138480	442180	1138480	381360	0	163860	920796	59535	63	0	61	61	61	2	28156	3261910	2602206	0	4567602	6417502
217415	217405	66	2599	2023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	4	4	4	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	12	4	5	4	17	0	128711	208131	336842	0	31229	58408	89637	0	0	0	0	0	23265	36081	59346	0	13384	20031	33415	0	0	0	0	0	35098	0	35098	0	0	5419	5419	0	9571	9133	18704	0	241258	337203	578461	0	0	0	0	0	0	0	0	0	0	0	0	759	759	0	0	0	50366	26653	77019	374	0	374	7346	6634	13980	1671	370	2041	0	8274	8274	0	582	582	6734	6734	0	0	0	4912	2843	7755	1343	0	1343	0	0	0	0	2296	2296	152	152	0	0	46941	46941	2032	3721	5753	2474	2474	68044	108433	176477	27973	23442	0	0	0	27973	0	554763	301981	1144293	974876	0	0	0	0	1699056	1276857	0	0	1032574	107585	117485	67925	1325569	0	0	0	0	0	0	0	0	0	0	1800	0	1800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1800	0	1800	0	0	0	0	0	0	0	0	0	126	0	50000	50126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1032574	107459	119285	17925	1277243	0	202839	19726	10018	2058	234641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1544775	1714192	436839	124552	561391	89637	336842	182398	336842	27973	0	1800	1277243	234641	21	0	17	17	17	1	5419	983384	527367	0	0	1714192
