DIRECTORIO,REGION,DPTO_CAUCA,P3,P4090,P4000,P4031S1,P4031S1A1,P4031S2,P4031S3,P4031S4,P4031S4A1,P4031S5,P70,FEX_P
1245623,3,,2,1,1,1,1,1,1,1,3,1,1,91.794698827
1245624,3,,2,1,1,1,1,1,1,1,3,1,1,113.51514439
1245625,3,,2,1,1,1,1,1,1,1,3,1,1,108.94628633
1245626,3,,1,1,1,1,1,2,2,2,,2,1,972.1563179
1245627,3,,1,1,1,1,1,2,2,2,,2,1,991.32144756
1245628,3,,1,1,1,1,1,2,2,2,,2,1,609.33743391
1245629,3,,2,1,1,1,1,1,1,1,3,1,1,88.955081716
1245630,3,,1,1,1,1,0,2,2,2,,2,1,770.66883644
1245631,3,,2,1,1,1,1,1,1,1,3,1,1,97.807439653
1245632,3,,2,1,1,1,1,1,1,1,3,1,1,131.22397968
1245633,3,,1,1,1,1,1,2,2,2,,2,1,859.28607055
1245634,3,,1,1,1,1,1,2,2,2,,2,1,673.71822513
1245635,3,,1,1,1,1,0,2,2,2,,2,1,1124.3548836
1245636,3,,2,1,1,1,1,1,1,1,3,1,1,134.95435117
1245637,3,,1,1,1,1,3,1,1,1,3,1,1,584.97803851
1245638,3,,1,1,1,1,3,1,1,1,3,1,1,252.17105364
1245639,3,,1,1,1,1,3,1,1,1,3,1,1,535.18669197
1245640,3,,1,1,1,1,3,1,1,1,3,1,1,535.18669197
1245641,3,,1,1,1,1,3,1,1,1,3,1,1,260.98061174
1245642,3,,1,1,1,1,3,1,1,1,3,1,1,344.76887956
1245643,3,,1,1,1,1,3,1,1,1,3,1,1,481.5384051
1245644,3,,1,1,1,1,3,1,1,1,3,1,1,584.97803851
1245645,3,,1,1,1,1,3,1,1,1,3,1,1,688.41767192
1245646,3,,2,1,1,1,1,2,2,2,,2,1,88.396919501
1245647,3,,2,1,1,1,1,2,2,2,,2,1,88.396919501
1245648,3,,2,1,1,1,1,2,2,2,,2,1,88.396919501
1245649,3,,2,1,1,1,1,2,2,2,,2,1,108.94628633
1245650,3,,2,1,1,1,1,2,2,2,,2,1,105.21591483
1245651,3,,2,1,1,1,1,2,2,2,,2,1,94.077068156
1245652,3,,2,1,1,1,1,2,2,2,,2,1,121.02980785
1245653,3,,2,1,1,1,1,2,2,2,,2,1,74.085863545
1245654,3,,2,1,1,1,1,2,2,2,,2,1,82.938221482
1245655,3,,2,1,1,1,1,2,2,2,,2,1,100.03909349
1245656,3,,1,1,2,1,3,1,1,1,3,1,1,388.71492816
1245657,3,,1,1,1,1,3,1,1,1,3,1,1,734.31218338
1245658,3,,1,1,1,1,3,1,1,1,3,1,1,570.86580477
1245659,3,,1,1,1,1,3,1,1,1,3,1,1,331.49008884
1245660,3,,1,1,2,1,3,1,1,1,3,1,1,451.36106215
1245661,3,,1,1,1,1,3,1,1,1,3,1,1,355.22184553
1245662,3,,1,1,1,1,3,1,1,1,3,1,1,720.11579103
1245663,3,,1,1,1,1,3,1,1,1,3,1,1,460.5301958
1245664,3,,2,1,1,1,1,2,1,1,3,1,1,146.71115948
1245665,3,,2,1,1,1,1,1,1,1,3,1,1,97.262938696
1245666,3,,2,1,1,1,1,2,1,1,3,1,1,174.53214226
1245667,3,,2,1,1,1,1,1,1,1,3,1,1,132.59537925
1245668,3,,1,1,1,1,1,1,1,1,3,1,1,242.03401623
1245669,3,,1,1,1,1,1,1,1,1,3,1,1,535.9861779
1245670,3,,1,1,1,1,1,1,1,1,3,1,1,295.51618248
1245671,3,,1,1,1,1,1,1,1,1,3,1,1,547.39399318
1245672,3,,1,1,1,1,1,1,1,1,3,1,1,365.10856377
1245673,3,,1,1,1,1,1,1,1,1,3,1,1,612.88792077
1245674,3,,2,1,1,1,1,2,2,1,2,2,1,78.656807722
1245675,3,,2,1,1,1,1,2,1,1,2,1,1,112.21114819
1245676,3,,2,1,1,1,1,2,1,1,2,1,1,96.896334805
1245677,3,,1,1,1,1,1,2,1,1,3,1,1,312.9851972
1245678,3,,1,1,1,1,1,1,1,1,3,1,1,347.89017133
1245679,3,,1,1,1,1,1,1,1,1,3,1,1,467.30085886
1245680,3,,1,1,1,1,1,2,1,1,3,1,1,444.05059873
1245681,3,,1,1,1,1,1,1,1,1,3,1,1,748.13228611
1245682,3,,1,1,2,1,1,2,1,1,3,1,1,457.46667953
1245683,3,,1,1,2,1,1,1,1,1,3,1,1,670.26664246
1245684,3,,1,1,2,1,1,1,1,1,3,1,1,437.783915
1245685,3,,1,1,1,1,1,1,1,1,3,1,1,805.10913921
1245686,3,,1,1,1,1,1,1,1,1,3,1,1,388.34296692
1245687,3,,1,1,2,1,1,1,1,1,3,1,1,801.48928853
1245688,3,,1,1,1,1,1,1,1,1,3,1,1,729.63985834
1245689,3,,1,1,2,1,1,2,1,1,3,1,1,461.75313053
1245690,3,,1,1,1,1,1,2,1,1,3,1,1,760.34233699
1245691,3,,1,1,1,1,1,1,1,1,3,1,1,1020.7811166
1245692,3,,1,1,2,1,1,2,1,1,3,1,1,291.6728442
1245693,3,,1,1,1,1,1,2,1,1,3,1,1,760.34233699
1245694,3,,1,1,1,1,1,1,1,1,3,1,1,647.2382782
1245695,3,,1,1,2,1,1,1,1,1,3,1,1,1040.0984386
1245696,3,,1,1,2,1,1,1,1,1,3,1,1,882.59765209
1245697,3,,1,1,1,1,1,2,1,1,3,1,1,890.77974804
1245698,3,,1,1,2,1,1,1,1,1,3,1,1,1049.438933
1245699,3,,1,1,2,1,1,1,1,1,3,1,1,692.17320208
1245700,3,,1,1,2,1,1,2,1,1,3,1,1,1092.9399389
1245701,3,,1,1,2,1,1,1,1,1,3,1,1,662.89282772
1245702,3,,1,1,2,1,1,1,1,1,3,1,1,928.24243001
1245703,3,,1,1,2,1,1,1,1,1,3,1,1,1038.4644491
1245704,3,,1,1,2,1,1,1,1,1,3,1,1,878.17127456
1245705,3,,1,1,2,1,1,1,1,1,3,1,1,1092.9399389
1245706,3,,1,1,1,1,1,2,1,1,3,1,1,918.96000571
1245707,3,,1,1,1,1,1,1,1,1,3,1,1,668.74628819
1245708,3,,1,1,2,1,1,1,1,1,3,1,1,456.22777882
1245709,3,,1,1,1,1,2,1,1,1,3,1,1,373.46448327
1245710,3,,1,1,2,1,1,2,1,1,3,1,1,960.40835189
1245711,3,,1,1,2,1,1,2,1,1,3,1,1,400.39703336
1245712,3,,1,1,2,1,1,1,1,1,3,1,1,972.53142001
1245713,3,,1,1,2,1,1,1,1,1,3,1,1,1253.183171
1245714,3,,1,1,2,1,1,2,1,1,3,1,1,871.00721146
1245715,3,,1,1,1,1,1,1,1,1,3,1,1,819.84094064
1245716,3,,1,1,1,1,1,1,1,1,3,1,1,953.925517
1245717,3,,1,1,1,1,2,1,1,1,3,1,1,498.46293556
1245718,3,,1,1,1,1,1,1,1,1,3,1,1,818.223291
1245719,3,,1,1,2,1,2,2,1,1,3,1,1,422.30652677
1245720,3,,1,1,2,1,2,2,1,1,3,1,1,374.24879825
1245721,3,,1,1,1,1,1,1,1,1,3,1,1,400.39703336
1245722,3,,1,1,1,1,2,1,1,1,3,1,1,415.47014452
1245723,3,,1,1,2,1,2,2,1,1,3,1,1,504.51500283
1245724,3,,1,1,1,1,1,1,1,1,3,1,1,364.68823658
1245725,3,,1,1,1,1,2,1,1,1,3,1,1,291.25600721
1245726,3,,1,1,2,1,2,1,1,1,3,1,1,439.50429913
1245727,3,,1,1,1,1,3,1,1,1,3,1,1,1125.270056
1245728,3,,1,1,1,1,3,1,1,1,3,1,1,782.462993
1245729,3,,1,1,1,1,3,1,1,1,3,1,1,909.13699
1245730,3,,1,1,1,1,3,1,1,1,3,1,1,782.462993
1245731,3,,1,1,2,1,3,1,1,1,3,1,1,729.18211049
1245732,3,,1,1,2,1,3,2,1,1,3,1,1,1267.1875025
1245733,3,,1,1,1,1,3,1,1,1,3,1,1,1202.2339328
1245734,3,,1,1,1,1,1,1,1,1,3,1,1,543.01332663
1245735,3,,1,1,1,1,1,1,1,1,3,1,1,655.76396334
1245736,3,,1,1,1,1,1,1,1,1,3,1,1,655.76396334
1245737,3,,1,1,1,1,1,1,1,1,3,1,1,655.76396334
1245738,3,,1,1,1,1,1,2,1,1,3,1,1,527.88315846
1245739,3,,1,1,1,1,1,1,1,1,3,1,1,629.66335981
1245740,3,,1,1,1,1,1,2,1,1,3,1,1,520.31807437
1245741,3,,1,1,1,1,1,2,1,1,3,1,1,535.44824255
1245742,3,,1,1,1,1,1,1,1,1,3,1,1,608.17937024
1245743,3,,1,1,1,1,1,2,1,1,3,1,1,684.82626289
1245744,3,,1,1,2,1,1,1,1,1,3,1,1,1182.8491718
1245745,3,,1,1,1,1,1,1,1,1,3,1,1,649.75955465
1245746,3,,1,1,1,1,1,1,1,1,3,1,1,1016.98514
1245747,3,,1,1,1,1,1,1,1,1,3,1,1,1015.3874613
1245748,3,,1,1,1,1,1,1,1,1,3,1,1,815.62358648
1245749,3,,1,1,1,1,1,1,1,1,3,1,1,948.55145866
1245750,3,,1,1,1,1,1,1,1,1,3,1,1,1015.3874613
1245751,3,,1,1,2,1,1,2,1,1,3,1,1,1027.7157465
1245752,3,,1,1,2,1,3,1,1,1,3,1,1,846.15621776
1245753,3,,1,1,2,1,3,1,1,1,3,1,1,497.07885939
1245754,3,,1,1,2,1,3,1,1,1,3,1,1,800.43738273
1245755,3,,1,1,2,1,3,1,1,1,3,1,1,669.82812942
1245756,3,,1,1,2,1,3,1,1,1,3,1,1,669.82812942
1245757,3,,1,1,2,1,3,1,1,1,3,1,1,894.56571024
1245758,3,,1,1,2,1,3,1,1,1,3,1,1,705.27339348
1245759,3,,1,1,2,1,3,1,1,1,3,1,1,855.09838987
1245760,3,,1,1,2,1,3,1,1,1,3,1,1,865.37196085
1245762,3,,2,1,1,1,2,2,1,1,3,2,1,203.76773958
1245763,3,,2,1,1,1,2,2,1,1,3,1,1,203.76773958
1245764,3,,2,1,2,1,1,2,1,1,3,1,1,171.2865089
1245765,3,,2,1,1,1,2,2,1,1,3,2,1,171.2865089
1245766,3,,2,1,1,1,2,2,1,1,3,2,1,195.67204053
1245767,3,,2,1,3,1,2,2,1,1,3,2,1,145.24660356
1245768,3,,2,1,2,1,2,2,1,1,3,2,1,176.25942408
1245769,3,,2,1,3,1,2,2,1,1,3,2,1,171.10054534
1245770,3,,2,1,3,1,2,2,1,1,3,2,1,268.91327028
1245771,3,,2,1,3,1,2,2,1,1,3,2,1,164.7536489
1245772,3,,2,1,1,1,2,2,1,1,3,2,1,137.05936984
1245773,3,,2,1,2,1,2,2,1,1,3,2,1,145.24660356
1245774,3,,2,1,1,1,1,2,1,1,3,1,1,246.37786996
1245775,3,,2,1,2,1,2,2,1,1,3,2,1,154.80621712
1245776,3,,2,1,1,1,2,2,1,1,3,2,1,133.74082837
1245777,3,,2,1,1,1,2,2,1,1,1,2,1,212.91618094
1245778,3,,2,1,1,1,0,2,1,1,1,2,1,249.49189095
1245779,3,,2,1,1,1,2,2,1,1,1,2,1,357.7379142
1245780,3,,2,1,1,1,2,2,1,1,1,2,1,302.70919025
1245781,3,,2,1,1,1,0,2,1,1,1,2,1,372.74029574
1245782,3,,2,1,1,1,2,2,1,1,1,1,1,415.88695269
1245783,3,,2,1,1,1,2,2,1,1,1,2,1,321.16220419
1245784,3,,2,1,2,1,2,2,1,1,1,2,1,299.58887572
1245785,3,,2,1,1,1,2,2,1,1,1,2,1,357.7379142
1245786,3,,2,1,1,1,0,2,2,2,,2,1,451.73637414
1245787,3,,2,1,1,1,0,2,2,2,,2,1,356.45946945
1245788,3,,2,1,1,1,0,2,2,2,,2,1,451.73637414
1245789,3,,2,1,1,1,0,2,2,2,,2,1,397.48657134
1245790,3,,2,1,1,1,1,2,1,1,1,1,1,411.09669635
1245791,3,,2,1,1,1,0,2,2,2,,2,1,302.59709074
1245792,3,,2,1,1,1,0,2,2,2,,2,1,360.29350545
1245793,3,,2,1,1,1,0,2,2,2,,2,1,468.79311105
1245794,3,,2,1,1,1,0,2,2,2,,2,1,326.56745571
1245795,3,,2,1,2,1,2,2,1,1,1,2,1,272.33738167
1245796,5,,1,1,1,1,2,1,1,1,3,1,1,1262.3293539
1245797,5,,1,1,1,1,1,1,1,1,3,1,1,1452.4141411
1245798,5,,1,1,1,1,1,1,1,1,3,1,1,1713.3835106
1245799,5,,1,1,1,1,3,1,1,1,3,1,1,1643.5525893
1245800,5,,1,1,1,1,3,1,1,1,3,1,1,1893.0307764
1245801,5,,1,1,1,1,2,1,1,1,3,1,1,1066.5217858
1245802,5,,1,1,1,1,3,1,1,1,3,1,1,1171.2800747
1245803,5,,1,1,1,1,5,1,1,1,3,1,1,1265.3920353
1245804,5,,1,1,2,1,5,1,1,1,3,1,1,1336.881198
1245805,5,,1,1,2,1,5,1,1,1,3,1,1,1577.0916404
1245806,5,,1,1,1,1,3,1,1,1,3,1,1,1187.1338489
1245807,5,,1,1,2,1,1,1,1,1,3,1,1,967.93813512
1245808,5,,1,1,2,1,1,1,1,1,3,1,1,853.21742861
1245809,5,,1,1,2,1,3,1,1,1,3,1,1,1146.8533268
1245810,5,,1,1,2,1,3,1,1,1,3,1,1,984.01578369
1245811,5,,1,1,2,1,3,1,1,1,3,1,1,1119.1898384
1245812,5,,1,1,2,1,3,1,1,1,3,1,1,1119.1898384
1245813,5,,1,1,2,1,3,1,1,1,3,1,1,1226.8670928
1245814,5,,1,1,2,1,3,1,1,1,3,1,1,1136.0775544
1245815,5,,1,1,2,1,2,1,1,1,3,1,1,1183.1984243
1245816,5,,1,1,2,1,2,1,1,1,3,1,1,1439.6909763
1245817,5,,1,1,1,1,2,1,1,1,3,1,1,1700.1907462
1245818,5,,1,1,2,1,2,1,1,1,3,1,1,1606.2970411
1245819,5,,1,1,1,1,2,1,1,1,3,1,1,1345.7972713
1245820,5,,1,1,1,1,2,1,1,1,3,1,1,1232.7651182
1245821,5,,1,1,2,1,2,1,1,1,3,1,1,1468.0763251
1245822,5,,1,1,2,1,2,1,1,1,3,1,1,1407.2287195
1245823,5,,1,1,2,1,4,1,1,1,3,1,1,2533.0116951
1245824,5,,1,1,2,1,4,1,1,1,3,1,1,2671.2323772
1245825,5,,1,1,2,1,4,1,1,1,3,1,1,1159.5344558
1245826,5,,1,1,2,1,4,1,1,1,3,1,1,1426.421323
1245827,5,,1,1,2,1,4,1,1,1,3,1,1,1367.4566859
1245828,5,,1,1,2,1,4,1,1,1,3,1,1,1454.3376276
1245829,5,,1,1,2,1,4,1,1,1,3,1,1,1334.4054921
1245830,5,,1,1,2,1,4,1,1,1,2,1,1,1208.1098159
1245831,5,,1,1,2,1,4,1,1,1,3,1,1,1243.6278433
1245832,5,,1,1,2,1,4,1,1,1,3,1,1,1438.7147986
1245833,5,,1,1,2,1,5,1,1,1,3,1,1,1978.6906498
1245834,5,,1,1,2,1,5,1,1,1,3,1,1,1940.709283
1245835,5,,1,1,2,1,5,1,1,1,3,1,1,1577.597899
1245836,5,,1,1,2,1,5,1,1,1,3,1,1,1815.5176764
1245837,5,,1,1,2,1,5,1,1,1,3,1,1,1940.709283
1245838,5,,1,1,3,1,5,1,1,1,3,1,1,1940.709283
1245839,5,,1,1,2,1,5,1,1,1,3,1,1,1940.709283
1245840,5,,1,1,2,1,5,1,1,1,3,1,1,2077.3250645
1245841,5,,1,1,2,1,5,1,1,1,3,1,1,1919.5879684
1245842,5,,1,1,1,1,3,1,1,1,3,1,1,1118.1646603
1245843,5,,1,1,1,1,3,1,1,1,3,1,1,1336.881198
1245844,5,,1,1,1,1,3,1,1,1,3,1,1,776.05597024
1245845,5,,1,1,1,1,3,1,1,1,3,1,1,1429.0677448
1245846,5,,1,1,1,1,3,1,1,1,3,1,1,1321.32823
1245847,5,,1,1,1,1,3,1,1,1,3,1,1,1118.1646603
1245848,5,,1,1,1,1,3,1,1,1,3,1,1,1016.0675649
1245849,5,,1,1,2,1,3,1,1,1,3,1,1,1047.9830128
1245850,5,,1,1,2,1,3,1,1,1,3,1,1,948.46409727
1245851,5,,1,1,2,1,3,1,1,1,3,1,1,1068.4929509
1245852,5,,1,1,2,1,3,1,1,1,3,1,1,968.97403531
1245853,5,,1,1,2,1,3,1,1,1,3,1,1,1068.4929509
1245854,5,,1,1,2,1,3,1,1,1,3,1,1,1013.204678
1245855,5,,1,1,2,1,3,1,1,1,3,1,1,978.42634322
1245856,5,,1,1,2,1,3,1,1,1,3,1,1,799.47747948
1245857,5,,1,1,2,1,3,1,1,1,3,1,1,851.90286548
1245858,5,,1,1,2,1,4,1,1,1,3,1,1,1608.2613937
1245859,5,,1,1,2,1,4,1,1,1,3,1,1,1835.768047
1245860,5,,1,1,2,1,4,1,1,1,3,1,1,1663.4650998
1245861,5,,1,1,2,1,4,1,1,1,3,1,1,1835.768047
1245862,5,,1,1,2,1,3,1,1,1,3,1,1,1556.1580083
1245863,5,,1,1,2,1,4,1,1,1,3,1,1,1663.4650998
1245864,5,,1,1,2,1,4,1,1,1,3,1,1,1301.5673294
1245865,5,,1,1,2,1,4,1,1,1,3,1,1,1301.5673294
1245866,5,,1,1,2,1,1,1,1,1,3,1,1,949.04999235
1245868,5,,1,1,1,1,2,1,1,1,3,1,1,1802.6525822
1245869,5,,1,1,1,1,1,1,1,1,3,1,1,1407.2287195
1245870,5,,1,1,2,1,2,1,1,1,3,1,1,1484.0179873
1245871,5,,1,1,1,1,2,1,1,1,3,1,1,1484.0179873
1245872,5,,1,1,2,1,2,1,1,1,3,1,1,1455.5319623
1245874,5,,1,1,2,1,2,1,1,1,3,1,1,1361.6382573
1245875,5,,1,1,2,1,2,1,1,1,3,1,1,1439.6909763
1245876,5,,1,1,1,1,2,1,1,1,3,1,1,1439.6909763
1245877,5,,1,1,2,1,3,1,1,1,3,1,1,1042.2649276
1245878,5,,1,1,2,1,3,1,1,1,3,1,1,1557.9937983
1245879,5,,1,1,1,1,3,1,1,1,3,1,1,1366.8779402
1245880,5,,1,1,1,1,3,1,1,1,3,1,1,1484.0179873
1245881,5,,1,1,1,1,3,1,1,1,3,1,1,1297.4940285
1245882,5,,1,1,1,1,3,1,1,1,3,1,1,1361.6382573
1245883,5,,1,1,1,1,3,1,1,1,3,1,1,1501.1224245
1245884,5,,1,1,1,1,3,1,1,1,3,1,1,1411.2049512
1245885,5,,1,1,2,1,4,1,1,1,3,1,1,1103.7087996
1245886,5,,1,1,2,1,4,1,1,1,3,1,1,1067.9515743
1245887,5,,1,1,2,1,4,1,1,1,3,1,1,1030.066678
1245888,5,,1,1,2,1,3,1,1,1,3,1,1,1696.020557
1245889,5,,1,1,2,1,2,2,1,1,3,1,1,1357.9914329
1245890,5,,1,1,2,1,3,1,1,1,3,1,1,1645.3611158
1245891,5,,1,1,2,1,3,2,1,1,3,1,1,1352.2267706
1245892,5,,1,1,1,1,1,1,1,1,3,1,1,249.50872783
1245893,5,,1,1,2,1,1,2,1,1,3,1,1,258.00679074
1245894,5,,1,1,2,1,1,1,1,1,3,1,1,284.50549461
1245895,5,,1,1,1,1,1,1,1,1,3,1,1,276.00743171
1245896,5,,1,1,2,1,1,1,1,1,3,1,1,318.85095502
1245897,5,,1,1,2,1,1,1,1,1,3,1,1,257.37462451
1245898,5,,1,1,1,1,1,1,1,1,3,1,1,349.63941775
1245899,5,,1,1,2,1,1,1,1,1,3,1,1,318.85095502
1245900,5,,1,1,2,1,1,1,1,1,3,1,1,327.5912379
1245901,5,,1,1,1,1,1,2,1,1,3,1,1,696.93777297
1245902,5,,1,1,2,1,1,2,1,1,3,1,1,580.40834283
1245903,5,,1,1,1,1,2,1,1,1,3,1,1,496.70898587
1245904,5,,1,1,2,1,2,1,1,1,3,1,1,785.98705732
1245905,5,,1,1,2,1,1,1,1,1,3,1,1,233.26263891
1245906,5,,1,1,2,1,1,1,1,1,3,1,1,302.48683464
1245907,5,,1,1,2,1,1,1,1,1,3,1,1,273.58321373
1245908,5,,1,1,2,1,1,1,1,1,3,1,1,325.94861606
1245909,5,,1,1,2,1,1,1,1,1,3,1,1,260.52363798
1245910,5,,1,1,2,1,1,1,1,1,3,1,1,663.8461541
1245911,5,,1,1,2,1,1,1,1,1,3,1,1,651.10349307
1245912,5,,2,1,1,1,2,2,2,1,1,1,1,199.95936459
1245913,5,,2,1,1,1,1,2,2,1,1,1,1,213.71987925
1245914,5,,2,1,1,1,1,2,2,1,1,1,1,109.3390302
1245915,5,,2,1,1,1,2,2,2,1,1,1,1,142.9851468
1245916,5,,2,1,1,1,1,2,2,1,1,1,1,79.573056647
1245917,5,,2,1,1,1,1,2,2,1,1,1,1,159.78076488
1245918,5,,2,1,1,1,2,2,2,1,2,1,1,170.95220641
1245919,5,,2,1,1,1,2,2,2,1,2,1,1,178.7314335
1245920,5,,2,1,2,1,2,2,2,1,2,1,1,232.89489241
1245921,5,,2,1,1,1,2,1,2,1,2,1,1,104.29816592
1245922,5,,2,1,2,1,2,1,2,1,2,1,1,99.466320809
1245923,5,,2,1,2,1,2,1,2,1,2,1,1,242.55345432
1245924,5,,2,1,2,1,2,1,2,1,2,1,1,136.67378775
1245925,5,,2,1,1,1,2,2,2,1,1,1,1,142.9851468
1245926,5,,2,1,1,1,2,2,2,1,1,1,1,133.24561583
1245927,5,,2,1,1,1,2,2,2,1,1,1,1,188.95053045
1245928,5,,2,1,1,1,2,2,2,1,1,1,1,205.35837814
1245929,5,,2,1,1,1,2,1,2,1,3,1,1,162.06349698
1245930,5,,2,1,1,1,1,2,2,1,3,1,1,191.15341453
1245931,5,,1,1,1,1,1,1,1,1,3,1,1,457.28417014
1245932,5,,1,1,1,1,1,1,2,1,3,1,1,777.33884184
1245933,5,,1,1,1,1,1,2,1,1,3,1,1,559.65753796
1245934,5,,1,1,1,1,1,1,1,1,3,1,1,550.25051377
1245935,5,,1,1,1,1,1,1,1,1,3,1,1,1020.7268299
1245936,5,,1,1,1,1,1,2,1,1,3,1,1,641.98009505
1245937,5,,1,1,1,1,2,1,1,1,3,1,1,1623.580851
1245938,5,,1,1,1,1,1,1,1,1,3,1,1,790.19218394
1245939,5,,1,1,2,1,3,1,1,1,3,1,1,449.42028045
1245940,5,,1,1,1,1,3,1,1,1,3,1,1,473.02893155
1245941,5,,1,1,2,1,2,1,1,1,3,1,1,468.93251434
1245942,5,,1,1,1,1,2,1,1,1,3,1,1,329.39380812
1245943,5,,1,1,2,1,2,1,1,1,3,1,1,449.42028045
1245944,5,,1,1,2,1,2,1,1,1,3,1,1,384.30544444
1245945,5,,1,1,1,1,3,1,1,1,3,1,1,449.42028045
1245946,5,,1,1,2,1,2,1,1,1,3,1,1,498.7006353
1245947,5,,1,1,1,1,2,1,1,1,3,1,1,518.21286919
1245948,5,,1,1,2,1,2,1,1,1,3,1,1,506.84078235
1245949,5,,1,1,2,1,3,1,1,1,3,1,1,468.93251434
1245950,5,,1,1,1,1,2,1,1,1,3,1,1,1457.8840875
1245951,5,,1,1,1,1,2,1,2,1,3,2,1,962.9383991
1245952,5,,1,1,1,1,2,1,1,1,3,1,1,1364.829942
1245953,5,,1,1,2,1,3,1,1,1,3,1,1,1246.1061773
1245954,5,,1,1,1,1,3,1,1,1,3,1,1,1051.0556901
1245955,5,,1,1,1,1,3,1,1,1,3,1,1,889.19187421
1245956,5,,1,1,1,1,3,1,1,1,3,1,1,1051.0556901
1245957,5,,1,1,1,1,3,1,1,1,3,1,1,843.55876564
1245958,5,,1,1,1,1,3,1,1,1,3,1,1,1051.0556901
1245959,5,,1,1,1,1,3,1,1,1,3,1,1,1106.2690575
1245960,5,,1,1,1,1,3,1,1,1,3,1,1,1051.0556901
1245961,5,,1,1,1,1,3,1,1,1,3,1,1,819.57340286
1245962,5,,1,1,1,1,3,1,1,1,3,1,1,728.30718572
1245963,5,,1,1,1,1,3,1,1,1,3,1,1,1166.30727
1245964,5,,1,1,1,1,1,2,1,1,3,1,1,1050.8631241
1245965,5,,1,1,1,1,1,2,1,1,3,1,1,1127.4374097
1245966,5,,1,1,2,1,1,2,1,1,3,1,1,1242.1567246
1245967,5,,1,1,2,1,1,2,1,1,3,1,1,1415.2689609
1245968,5,,1,1,1,1,1,2,1,1,3,1,1,1116.1152856
1245969,5,,1,1,1,1,1,1,1,1,3,1,1,666.89390566
1245970,5,,1,1,1,1,1,1,1,1,3,1,1,566.58706359
1245971,5,,1,1,1,1,1,1,1,1,3,1,1,655.71792979
1245972,5,,1,1,1,1,1,1,1,1,3,1,1,674.0790998
1245973,5,,1,1,3,1,4,2,1,1,3,1,1,425.0520639
1245974,5,,2,1,3,1,1,2,2,2,,1,1,90.66582263
1245975,5,,2,1,1,1,1,2,1,1,2,1,1,226.70960016
1245976,5,,2,1,1,1,1,2,1,1,2,1,1,256.95279138
1245977,5,,2,1,2,1,1,2,1,1,2,1,1,276.24742832
1245978,5,,2,1,1,1,1,2,1,1,2,1,1,193.91370123
1245979,5,,2,1,1,1,1,2,1,1,2,1,1,259.44213486
1245980,5,,2,1,2,1,1,2,1,1,3,1,1,245.45005308
1245981,5,,2,1,1,1,1,2,1,1,2,1,1,359.72762244
1245982,5,,2,1,1,1,0,2,1,1,2,1,1,226.70960016
1245983,5,,2,1,1,1,1,2,2,2,,1,1,95.76514199
1245984,5,,2,1,1,1,1,2,2,2,,1,1,169.95333469
1245985,5,,2,1,1,1,1,2,2,2,,1,1,95.76514199
1245986,5,,2,1,1,1,1,2,2,2,,1,1,95.76514199
1245987,5,,2,1,1,1,1,2,2,2,,1,1,146.71239034
1245988,5,,2,1,1,1,1,2,2,2,,1,1,133.93814707
1245989,5,,2,1,1,1,1,2,2,2,,1,1,152.71903341
1245990,5,,2,1,1,1,1,2,2,2,,1,1,95.76514199
1245991,5,,2,1,1,1,1,2,2,2,,1,1,157.17909142
1245992,5,,2,1,1,1,1,2,2,2,,1,1,116.70384579
1245993,5,,2,1,1,1,1,2,2,2,,1,1,95.76514199
1245994,5,,2,1,1,1,1,2,1,1,3,1,1,151.90404479
1245995,5,,2,1,1,1,1,2,1,1,3,1,1,172.19711189
1245996,5,,2,1,1,1,2,2,2,2,,1,1,74.407253387
1245997,5,,2,1,1,1,1,2,2,2,,1,1,61.135875621
1245998,5,,2,1,1,1,1,1,1,1,3,1,1,216.1212507
1245999,5,,2,1,2,1,1,2,1,1,3,1,1,141.00512475
1246000,5,,2,1,1,1,1,2,1,1,3,1,1,233.6858352
1246001,5,,2,1,2,1,1,2,1,1,2,1,1,233.6858352
1246002,5,,2,1,2,1,1,2,1,1,3,1,1,100.4850831
1246003,5,,2,1,2,1,1,2,2,2,,1,1,103.379038
1246004,5,,2,1,1,1,1,1,1,1,2,1,1,188.34137706
1246005,5,,2,1,1,1,1,1,1,1,2,1,1,235.87466554
1246006,5,,2,1,1,1,1,1,1,1,2,1,1,272.26277376
1246007,5,,2,1,2,1,2,1,1,1,2,1,1,187.59624198
1246008,5,,2,1,2,1,1,1,1,1,2,1,1,221.84403398
1246009,5,,2,1,1,1,1,1,1,1,2,1,1,204.72013798
1246010,5,,2,1,1,1,1,2,1,1,2,1,1,156.44171443
1246011,5,,2,1,1,1,1,1,1,1,2,1,1,128.37334446
1246012,5,,2,1,1,1,1,2,1,1,2,1,1,187.59624198
1246013,5,,2,1,1,1,1,2,2,1,1,1,1,107.58908625
1246014,5,,2,1,1,1,1,2,2,1,1,1,1,119.26190591
1246015,5,,2,1,2,1,1,2,2,2,,1,1,172.89700056
1246016,5,,2,1,2,1,1,2,2,1,2,1,1,105.34165619
1246017,5,,2,1,2,1,1,2,1,1,2,1,1,142.42589797
1246018,5,,2,1,1,1,2,2,1,1,1,1,1,111.99395784
1246019,5,,2,1,1,1,1,2,2,1,1,1,1,80.607857836
1246020,5,,2,1,1,1,1,2,2,1,1,1,1,102.62617944
1246021,5,,2,1,1,1,1,2,1,1,2,1,1,120.91178675
